audio_path,transcription,speaker_id,age,gender,location,duration,pdp_score
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_039m_0323.wav,ni un wana u na,39,23,male,limpopo,4.56,-0.2198
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_049f_0399.wav,a nga na matimba ya,49,21,female,limpopo,4.44,-0.2172
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_187f_0298.wav,leswaku loyi a nga ta,187,21,female,gauteng,2.88,-0.2223
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_042f_0252.wav,ku avelana ka xavisiwa eka mabindzu,42,18,female,limpopo,4.08,-0.2289
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_077m_0233.wav,na un wana wa vona,77,20,male,limpopo,3.48,-0.2251
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_014m_0216.wav,a ku na xilaveko xa,14,24,male,limpopo,3.24,-0.2243
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_067f_0219.wav,ku pfumaleka ka ku ringana,67,20,female,limpopo,4.92,-0.2349
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_082f_0612.wav,a nga ri ki na,82,20,female,limpopo,2.04,-0.2129
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_182f_0062.wav,byo kombisa leswaku mukamberiwa u,182,23,female,gauteng,7.08,-0.2448
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_116m_0443.wav,wansati wa mamisa,116,21,male,gauteng,2.64,-0.209
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_038f_0148.wav,mahlonga a ma xavisiwa,38,19,female,limpopo,3.12,-0.2082
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_044f_0227.wav,wo tikamba lowu nga emakumu,44,-1,female,limpopo,3.96,-0.2204
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_025f_0146.wav,ku hakeriwile mali leyi vekiweke,25,18,female,limpopo,5.04,-0.2496
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_171m_0271.wav,ya matimba ya nawu ya,171,19,male,gauteng,3.24,-0.234
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_174m_0374.wav,a nga na vulawuri byo,174,21,male,gauteng,3.24,-0.2502
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_100m_0141.wav,a nga fanelanga ku endla,100,19,male,gauteng,3.96,-0.2237
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_062m_0278.wav,tiva leswi va faneleke ku,62,23,male,limpopo,3.72,-0.2415
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_056f_0163.wav,leswi hlamuseriweke eka ndzimana ya,56,21,female,limpopo,6.72,-0.2356
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_095m_0149.wav,vulanguteri bya xiyimo xa le,95,25,male,gauteng,4.08,-0.2546
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_148f_0371.wav,ku nga se ba awara,148,20,female,gauteng,2.52,-0.2154
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_067f_0221.wav,u ri tsakelaka ku ya,67,20,female,limpopo,4.56,-0.2257
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_157m_0270.wav,kongoma eka xitshuriwa kambe a,157,18,male,gauteng,2.76,-0.2526
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_005f_0216.wav,man wana ndlela yo dlaya,5,27,female,limpopo,5.16,-0.2511
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_058m_0312.wav,ti wisisa miehleketo,58,28,male,limpopo,3.6,-0.2546
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_134m_0074.wav,ko ka ku nga ri,134,-1,male,gauteng,2.4,-0.2184
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_168f_0373.wav,ku lulamisela ku tihlanganisa na,168,-1,female,gauteng,4.44,-0.2099
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_011f_0151.wav,leyi nga na mahungu ya,11,23,female,limpopo,4.68,-0.2474
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_155m_0385.wav,nyiko ya wena yi nga,155,18,male,gauteng,2.4,-0.2474
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_168f_0042.wav,a nga na mfanelo ya,168,-1,female,gauteng,4.56,-0.2222
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_187f_0359.wav,wa mafambisele ya swa mbangu,187,21,female,gauteng,2.64,-0.2283
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_086m_0133.wav,swi nga ehansi ka wona,86,27,male,limpopo,3.12,-0.2481
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_096m_0408.wav,maandlalelo ya mahungu ya kombisa,96,22,male,gauteng,3.84,-0.2487
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_098m_0173.wav,xa nawu wa vumbiwa bya,98,29,male,gauteng,2.88,-0.2451
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_145m_0240.wav,xifaniso lexi a a ri,145,21,male,gauteng,2.76,-0.2501
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_020m_0018.wav,ku endlela leswaku ku va,20,26,male,limpopo,4.56,-0.2366
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_038f_0466.wav,ku te ku fuma ka,38,19,female,limpopo,2.88,-0.2254
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_104f_0129.wav,wu ta nyika matimba eka,104,21,female,gauteng,4.92,-0.2252
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_044f_0147.wav,ku suka eka siku ra,44,-1,female,limpopo,4.32,-0.2194
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_136f_0354.wav,leswi va nga ta swi,136,20,female,gauteng,2.52,-0.2195
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_147m_0364.wav,kumbe tiko leri va nga,147,20,male,gauteng,2.16,-0.2428
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_156f_0029.wav,ku suka eka ndzawulo ya,156,21,female,gauteng,3.24,-0.2461
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_015m_0291.wav,vundzeni byi twakalaka naswona byi,15,21,male,limpopo,6.0,-0.2557
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_150m_0421.wav,antswisiwa swinene naswona a wu,150,21,male,gauteng,7.92,-0.2392
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_189f_0607.wav,sungula muhlovo wa rixaka na,189,19,female,gauteng,3.24,-0.23
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_120f_0173.wav,leswaku le mahlweni ku na,120,19,female,gauteng,3.48,-0.2178
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_095m_0312.wav,swi ta va swa nkoka,95,25,male,gauteng,2.76,-0.2223
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_011f_0123.wav,masiku lawa va vona,11,23,female,limpopo,4.2,-0.2168
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_102f_0502.wav,na munhu loyi a nga,102,21,female,gauteng,3.36,-0.2565
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_137m_0015.wav,leri va nga twanana eka,137,22,male,gauteng,3.72,-0.2149
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_180f_0191.wav,ku hela ka lembe ra,180,19,female,gauteng,2.28,-0.25
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_062m_0057.wav,ri karhi a n wayitela,62,23,male,limpopo,3.96,-0.256
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_167m_0071.wav,ku ya emahlweni ka ku,167,23,male,gauteng,4.44,-0.2249
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_183m_0103.wav,a a nga ha swi,183,19,male,gauteng,2.52,-0.233
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_043f_0454.wav,leswi swi fanele ku endliwa,43,19,female,limpopo,2.76,-0.2492
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_067f_0142.wav,ku ri na swivangelo leswi,67,20,female,limpopo,3.96,-0.2309
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_136f_0460.wav,misava ya hela,136,20,female,gauteng,2.52,-0.2523
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_077m_0173.wav,ka nawu ya afrika dzonga,77,20,male,limpopo,4.8,-0.2409
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_170f_0208.wav,ya ta mati na swihlahla,170,19,female,gauteng,3.36,-0.215
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_038f_0209.wav,van wana a va nga,38,19,female,limpopo,2.16,-0.2027
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_125m_0326.wav,fanele ku nghenisa xandla eka,125,18,male,gauteng,2.52,-0.2574
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_028f_0190.wav,na yo ka ya nga,28,-1,female,limpopo,2.64,-0.2068
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_009m_0067.wav,ni ku pfumaleka ka ku,9,21,male,limpopo,4.2,-0.2469
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_185f_0064.wav,leri u ri tsakelaka ku,185,20,female,gauteng,2.52,-0.2252
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_120f_0011.wav,vekiwa eka nawu wa ku,120,19,female,gauteng,3.6,-0.2243
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_023f_0405.wav,a a fanele ku hlawula,23,24,female,limpopo,5.16,-0.2212
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_046f_0514.wav,ku kombisa ku twisisa nhlokomhaka,46,-1,female,limpopo,5.04,-0.2556
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_017m_0184.wav,eka xivulwa lexi nga laha,17,19,male,limpopo,5.52,-0.2359
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_025f_0437.wav,wana loyi a nga na,25,18,female,limpopo,3.84,-0.2122
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_114m_0150.wav,leswaku va kota ku ya,114,25,male,gauteng,5.28,-0.2327
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_183m_0165.wav,a va ri karhi va,183,19,male,gauteng,2.16,-0.2556
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_117m_0317.wav,wa masiku ku suka siku,117,20,male,gauteng,3.6,-0.2194
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_155m_0014.wav,ntumbuluko wu koka mahlo,155,18,male,gauteng,4.32,-0.2497
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_083f_0296.wav,swin wana a wu twisiseki,83,23,female,limpopo,2.64,-0.2365
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_180f_0175.wav,ra le kaya ku ya,180,19,female,gauteng,2.64,-0.2208
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_095m_0434.wav,loyi a nga na vulawuri,95,25,male,gauteng,5.64,-0.2286
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_055m_0279.wav,nxaxameto wa vafambisi va mbangu,55,23,male,limpopo,5.4,-0.2414
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_182f_0077.wav,hi kona eka xinawana xa,182,23,female,gauteng,4.2,-0.2407
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_020m_0394.wav,khale katatana ayimbelela,20,26,male,limpopo,3.96,-0.2366
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_057f_0025.wav,ka leswi lavekaka eka nkomiso,57,18,female,limpopo,3.48,-0.2166
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_183m_0069.wav,xiyimo xo ka xi nga,183,19,male,gauteng,2.16,-0.2465
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_041f_0683.wav,leyi nga ni vito na,41,23,female,limpopo,2.52,-0.2471
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_162f_0132.wav,xa le hansi xa mahlamulelo,162,17,female,gauteng,3.36,-0.2296
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_070f_0265.wav,ku nga yena a lawulaka,70,22,female,limpopo,4.56,-0.2025
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_150m_0339.wav,u nga endla xikombelo xa,150,21,male,gauteng,3.24,-0.2534
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_084m_0586.wav,leswaku u kuma nyiko ya,84,20,male,limpopo,2.64,-0.2281
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_149f_0470.wav,marito na ntivo ririmi eka,149,20,female,gauteng,3.12,-0.2441
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_113m_0054.wav,ku nga si hela malembe,113,20,male,gauteng,5.16,-0.2427
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_114m_0013.wav,vaaka tiko vahlayisa ntumbuluko,114,25,male,gauteng,7.44,-0.2418
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_006m_0214.wav,le tindhawini ta le makaya,6,26,male,limpopo,3.96,-0.256
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_162f_0271.wav,a nga endla xivulwa xin,162,17,female,gauteng,3.0,-0.2399
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_059m_0284.wav,na leswi nga ta kumeka,59,21,male,limpopo,4.32,-0.2092
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_022m_0415.wav,swi nga endleka va nga,22,24,male,limpopo,4.08,-0.2296
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_008m_0056.wav,nawu wa timfanelo ta migodi,8,18,male,limpopo,3.48,-0.2544
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_024f_0026.wav,mabindzu ya endla mali yo tala,24,25,female,limpopo,9.6,-0.2521
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_034f_0052.wav,vuxaka exikarhi ka mbangu na,34,31,female,limpopo,3.12,-0.2399
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_042f_0055.wav,sesi loyi u mbale nyakanyaka,42,18,female,limpopo,5.76,-0.2339
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_091m_0262.wav,un wana u fanele ku,91,22,male,limpopo,4.08,-0.2361
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_012m_0586.wav,loyi a nga lova a,12,26,male,limpopo,3.0,-0.223
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_101m_0053.wav,fanele ku tiyisisa leswaku ku,101,22,male,gauteng,4.2,-0.2409
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_011f_0069.wav,lebyi faneleke na ku va,11,23,female,limpopo,4.44,-0.2478
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_157m_0920.wav,loko urini mali swilo swaku fambela,157,18,male,gauteng,6.36,-0.2308
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_070f_0045.wav,swivulwa swo tala a wu,70,22,female,limpopo,3.36,-0.229
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_098m_0095.wav,ku velekiwa ka n wana,98,29,male,gauteng,2.52,-0.2181
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_056f_0146.wav,fanele ku va na na,56,21,female,limpopo,4.32,-0.228
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_114m_0263.wav,ku fanele ku va ni,114,25,male,gauteng,4.68,-0.2404
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_183m_0459.wav,nga swi tivi leswaku mali,183,19,male,gauteng,2.52,-0.2154
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_189f_0500.wav,leswaku a ta kota ku,189,19,female,gauteng,3.84,-0.2247
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_163f_0497.wav,nghena kumbe ku salela eka,163,20,female,gauteng,3.6,-0.2409
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_111f_0512.wav,tala ka mavandla ku simeka,111,17,female,gauteng,3.84,-0.214
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_033f_0239.wav,ku va kona loku nga,33,19,female,limpopo,2.64,-0.2264
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_123m_0081.wav,nkoka eka nhluvukiso wa ririmi,123,22,male,gauteng,3.0,-0.2373
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_118m_0216.wav,pfinyiwa ka vana na vamana,118,19,male,gauteng,3.96,-0.2381
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_042f_0450.wav,va nga ka va nga,42,18,female,limpopo,2.4,-0.1962
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_128m_0770.wav,ra kahle swi fambelana na,128,25,male,gauteng,2.64,-0.2178
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_129f_0425.wav,a nga swi kotangi ku,129,19,female,gauteng,2.88,-0.229
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_118m_0504.wav,xiyenge xa c xi na,118,19,male,gauteng,3.0,-0.2471
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_064m_0083.wav,a ya fambelani na xikongomelo,64,26,male,limpopo,4.68,-0.2386
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_079f_0598.wav,nga eka mahiselo ya le,79,20,female,limpopo,3.36,-0.2446
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_131f_0346.wav,nawu wa mfanelo yo kurisa,131,20,female,gauteng,3.36,-0.2473
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_036f_0005.wav,u fanele ku ringeta ku,36,23,female,limpopo,2.76,-0.2438
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_157m_0090.wav,ku tlanga filimi kahle swo tswaleriwa,157,18,male,gauteng,3.0,-0.232
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_152m_0006.wav,swi nga ta va swi,152,19,male,gauteng,3.0,-0.2188
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_023f_0019.wav,u fanele ku khumbana na,23,24,female,limpopo,3.72,-0.2555
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_029m_0670.wav,vutivi lebyi nga kona i,29,25,male,limpopo,2.04,-0.2546
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_122f_0500.wav,komba leswaku mukamberiwa a nga,122,18,female,gauteng,4.2,-0.2182
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_155m_0487.wav,tindlela ta ku va kona,155,18,male,gauteng,3.0,-0.2488
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_110m_0354.wav,va fanelanga ku famberiwa hi,110,37,male,gauteng,3.12,-0.2519
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_173f_0144.wav,fanele ku tsarisiwa ku nga,173,21,female,gauteng,4.92,-0.2361
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_134m_0353.wav,va tikumaka va ri eka,134,-1,male,gauteng,3.36,-0.2149
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_157m_0592.wav,vulawuri bya matsalelo ya,157,18,male,gauteng,3.96,-0.2443
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_100m_0275.wav,swi kahle naswona swi pfumala,100,19,male,gauteng,4.56,-0.2434
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_026f_0138.wav,va afrika dzonga va nga,26,22,female,limpopo,2.64,-0.2384
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_118m_0043.wav,na nkayivelo wa nhlangano wa,118,19,male,gauteng,3.36,-0.2306
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_025f_0042.wav,ku va na vutihlamuleri eka,25,18,female,limpopo,5.4,-0.2288
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_069m_0062.wav,loyi a nga na ntsariso,69,25,male,limpopo,2.16,-0.2423
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_173f_0145.wav,wa rixaka na mpimo eka,173,21,female,gauteng,4.08,-0.2372
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_088m_0138.wav,a nyikiweke layisense ehansi ka,88,20,male,limpopo,3.36,-0.2528
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_018f_0304.wav,kota ku hlayela no langutisela,18,20,female,limpopo,4.2,-0.2339
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_189f_0374.wav,lava a va ri karhi,189,19,female,gauteng,3.6,-0.2404
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_055m_0428.wav,xa swa rihanyu xi fikaka,55,23,male,limpopo,5.76,-0.2526
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_009m_0077.wav,vutisa eka matsalwa ya nomo,9,21,male,limpopo,5.64,-0.2372
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_055m_0154.wav,naswona a wu ringanelangi ku,55,23,male,limpopo,4.44,-0.2183
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_121m_0101.wav,ya fanele ku va na,121,23,male,gauteng,3.84,-0.2367
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_103f_0112.wav,kahle naswona swa olova ku,103,22,female,gauteng,5.04,-0.2289
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_146f_0016.wav,leswi swi kumeka hi ku,146,21,female,gauteng,3.0,-0.2488
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_046f_0422.wav,ri nga ka ri nga,46,-1,female,limpopo,2.64,-0.2444
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_055m_0580.wav,swivutiso leswi nga ta xi,55,23,male,limpopo,6.24,-0.2481
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_101m_0257.wav,lowu swi ta endla leswaku,101,22,male,gauteng,2.64,-0.2462
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_069m_0465.wav,swi ta endla leswaku nyiko,69,25,male,limpopo,2.76,-0.2487
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_050f_0059.wav,tala ku famba na yena,50,18,female,limpopo,3.24,-0.2278
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_139f_0373.wav,ku antswisiwa naswona a wu,139,20,female,gauteng,2.4,-0.2348
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_033f_0616.wav,a xi fanelangi ku,33,19,female,limpopo,2.64,-0.2234
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_092m_0137.wav,ta va ni mfanelo ya,92,21,male,gauteng,3.12,-0.245
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_137m_0346.wav,ku fika ka vona va,137,22,male,gauteng,3.24,-0.2327
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_133f_0561.wav,leti a nga na tona,133,20,female,gauteng,2.16,-0.2264
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_084m_0006.wav,ku va kona loku nga,84,20,male,limpopo,2.88,-0.2264
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_074m_0297.wav,wun wana ni wun wana,74,24,male,limpopo,2.88,-0.2286
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_016m_0275.wav,a ku ri na ku,16,20,male,limpopo,6.36,-0.2142
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_159m_0571.wav,u fanele a ala ku,159,24,male,gauteng,2.28,-0.2503
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_069m_0442.wav,leswi nga kona a swi,69,25,male,limpopo,2.04,-0.2124
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_168f_0370.wav,rixaka ra swihlovo swa mati,168,-1,female,gauteng,3.24,-0.2314
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_015m_0357.wav,ka munhu loyi a nga,15,21,male,limpopo,3.24,-0.2529
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_083f_0454.wav,landzelaka kambe u sungula hi,83,23,female,limpopo,3.84,-0.2451
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_086m_0554.wav,kuxava swa tsakisa,86,27,male,limpopo,2.4,-0.2213
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_095m_0147.wav,xitsalwana a xi ringanelangi ku,95,25,male,gauteng,4.08,-0.2194
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_054f_0712.wav,vo tala a va na,54,18,female,limpopo,2.04,-0.2192
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_153f_0597.wav,vamanana va afrika dzonga,153,21,female,gauteng,2.88,-0.2283
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_011f_0030.wav,hi kona eka xinawana xa,11,23,female,limpopo,4.8,-0.2407
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_162f_0162.wav,hi ku landza milawu ya,162,17,female,gauteng,3.36,-0.2557
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_019f_0250.wav,leswaku le mahlweni ku na,19,23,female,limpopo,4.32,-0.2178
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_096m_0050.wav,swi le ka xiyimo xa,96,22,male,gauteng,2.52,-0.2351
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_050f_0028.wav,nambu wa khuluka,50,18,female,limpopo,3.36,-0.2531
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_137m_0264.wav,na nsati wakwe wa le,137,22,male,gauteng,3.0,-0.2239
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_100m_0304.wav,ku tsandzeka ku landzelela nawu,100,19,male,gauteng,4.08,-0.2468
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_166m_0049.wav,eka xirungulwana lexi naswona wu,166,19,male,gauteng,5.16,-0.2291
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_126f_0366.wav,leswi swilo swi nga ta,126,19,female,gauteng,3.0,-0.2254
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_057f_0436.wav,ku nga si fika siku,57,18,female,limpopo,2.64,-0.2293
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_028f_0333.wav,misava ayi heleli,28,-1,female,limpopo,2.76,-0.2519
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_001m_0510.wav,ku va kona ka rixaka,1,21,male,limpopo,4.2,-0.2142
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_110m_0146.wav,yi fanele ku fambisana na,110,37,male,gauteng,3.84,-0.2404
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_024f_0551.wav,na ku cinca loku laviwaka,24,25,female,limpopo,3.24,-0.232
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_090m_0334.wav,xanisiwa ka vanhu vantima,90,24,male,limpopo,2.76,-0.2453
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_026f_0429.wav,na nkhulukelano wa wona wa,26,22,female,limpopo,3.24,-0.2482
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_126f_0335.wav,ku amukeleka na ku twisisa,126,19,female,gauteng,3.6,-0.221
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_116m_0033.wav,ntsena loko ku ri na,116,21,male,gauteng,3.24,-0.2497
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_178f_0902.wav,a a fanele ku sungula,178,29,female,gauteng,3.6,-0.2492
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_044f_0330.wav,a hlamula hilaha swi faneleke,44,-1,female,limpopo,4.32,-0.2494
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_065f_0125.wav,lowu hlanganeke no hlayiseka wa,65,21,female,limpopo,4.32,-0.2347
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_014m_0551.wav,xiyimo xi nga ta va,14,24,male,limpopo,2.76,-0.2434
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_072m_0140.wav,ku ri na swin wana,72,20,male,limpopo,2.4,-0.2191
